comparison,acc_stat,acc_p_value,acc_significant,f1_stat,f1_p_value,f1_significant,rmse_stat,rmse_p_value,rmse_significant,lstmh_mean_acc,lstmh_mean_f1,lstmh_mean_rmse,sta_lstm_mean_acc,sta_lstm_mean_f1,sta_lstm_mean_rmse,lstm_mean_acc,lstm_mean_f1,lstm_mean_rmse,gru_mean_acc,gru_mean_f1,gru_mean_rmse,transformer_mean_acc,transformer_mean_f1,transformer_mean_rmse,kf_mean_acc,kf_mean_f1,kf_mean_rmse,ekf_hmm_mean_acc,ekf_hmm_mean_f1,ekf_hmm_mean_rmse
STA-LSTM-H vs STA-LSTM,4.5,0.8125,False,5.0,0.78125,False,0.0,0.03125,True,0.9897192474674386,0.9883759140046152,8564.732421875,0.9900202604920405,0.9886905838191737,8881.4107421875,,,,,,,,,,,,,,,
STA-LSTM-H vs LSTM,15.0,0.03125,True,15.0,0.03125,True,15.0,1.0,False,0.9897192474674386,0.9883759140046152,8564.732421875,,,,0.8647293777134587,0.8529818909292836,8041.8126953125,,,,,,,,,,,,
STA-LSTM-H vs GRU,15.0,0.03125,True,15.0,0.03125,True,15.0,1.0,False,0.9897192474674386,0.9883759140046152,8564.732421875,,,,,,,0.8744544138929088,0.8639985623821236,7969.48486328125,,,,,,,,,
STA-LSTM-H vs Transformer,15.0,0.03125,True,15.0,0.03125,True,0.0,0.03125,True,0.9897192474674386,0.9883759140046152,8564.732421875,,,,,,,,,,0.8041331403762664,0.7876177940392851,9354.5171875,,,,,,
STA-LSTM-H vs KF,,,False,,,False,15.0,1.0,False,0.9897192474674386,0.9883759140046152,8564.732421875,,,,,,,,,,,,,,,1538.7415850866614,,,
STA-LSTM-H vs EKF-HMM,,,False,,,False,15.0,1.0,False,0.9897192474674386,0.9883759140046152,8564.732421875,,,,,,,,,,,,,,,,,,1715.5943456886155
