comparison,acc_stat,acc_p_value,acc_significant,f1_stat,f1_p_value,f1_significant,rmse_stat,rmse_p_value,rmse_significant,lstmh_mean_acc,lstmh_mean_f1,lstmh_mean_rmse,sta_lstm_mean_acc,sta_lstm_mean_f1,sta_lstm_mean_rmse,lstm_mean_acc,lstm_mean_f1,lstm_mean_rmse,gru_mean_acc,gru_mean_f1,gru_mean_rmse,transformer_mean_acc,transformer_mean_f1,transformer_mean_rmse,kf_mean_acc,kf_mean_f1,kf_mean_rmse,ekf_hmm_mean_acc,ekf_hmm_mean_f1,ekf_hmm_mean_rmse
STA-LSTM-H vs STA-LSTM,6.0,0.4375,False,7.0,0.3125,False,5.0,0.3125,False,0.9932850940665702,0.9889836344327115,5738.47177734375,0.9930882778581767,0.9885101831969466,5794.80888671875,,,,,,,,,,,,,,,
STA-LSTM-H vs LSTM,15.0,0.03125,True,15.0,0.03125,True,14.0,0.96875,False,0.9932850940665702,0.9889836344327115,5738.47177734375,,,,0.9310911722141825,0.9012704107411554,5550.419921875,,,,,,,,,,,,
STA-LSTM-H vs GRU,15.0,0.03125,True,15.0,0.03125,True,13.0,0.9375,False,0.9932850940665702,0.9889836344327115,5738.47177734375,,,,,,,0.9465470332850942,0.9232916806109858,5533.35126953125,,,,,,,,,
STA-LSTM-H vs Transformer,15.0,0.03125,True,15.0,0.03125,True,0.0,0.03125,True,0.9932850940665702,0.9889836344327115,5738.47177734375,,,,,,,,,,0.8714211287988421,0.8205430885823167,6192.6376953125,,,,,,
STA-LSTM-H vs KF,,,False,,,False,15.0,1.0,False,0.9932850940665702,0.9889836344327115,5738.47177734375,,,,,,,,,,,,,,,1161.5606662673877,,,
STA-LSTM-H vs EKF-HMM,,,False,,,False,15.0,1.0,False,0.9932850940665702,0.9889836344327115,5738.47177734375,,,,,,,,,,,,,,,,,,1325.219199495134
